Symbol,Count,Probability,Information
"('is-at', '172.17.57.171')",1,0.000536480686695279,10.86418614465428
"('is-at', '172.17.56.20')",1,0.000536480686695279,10.86418614465428
"('is-at', '172.17.58.130')",1,0.000536480686695279,10.86418614465428
"('is-at', '172.17.1.197')",1,0.000536480686695279,10.86418614465428
"('is-at', '172.17.2.132')",2,0.001072961373390558,9.86418614465428
"('is-at', '172.17.4.20')",1,0.000536480686695279,10.86418614465428
"('is-at', '172.17.2.6')",1,0.000536480686695279,10.86418614465428
"('is-at', '172.17.0.81')",1,0.000536480686695279,10.86418614465428
"('is-at', '172.17.58.112')",2,0.001072961373390558,9.86418614465428
"('is-at', '172.17.58.74')",1,0.000536480686695279,10.86418614465428
"('is-at', '172.17.5.249')",1,0.000536480686695279,10.86418614465428
"('is-at', '172.17.53.1')",1,0.000536480686695279,10.86418614465428
"('is-at', '172.17.4.27')",1,0.000536480686695279,10.86418614465428
"('is-at', '172.17.3.124')",1,0.000536480686695279,10.86418614465428
"('is-at', '172.17.6.95')",1,0.000536480686695279,10.86418614465428
"('is-at', '172.17.8.26')",2,0.001072961373390558,9.86418614465428
"('is-at', '172.17.27.156')",4,0.002145922746781116,8.86418614465428
"('is-at', '172.17.4.209')",1,0.000536480686695279,10.86418614465428
"('is-at', '172.17.2.192')",1,0.000536480686695279,10.86418614465428
"('is-at', '172.17.43.31')",1,0.000536480686695279,10.86418614465428
"('is-at', '172.17.2.66')",1,0.000536480686695279,10.86418614465428
"('is-at', '172.17.58.47')",1,0.000536480686695279,10.86418614465428
"('is-at', '172.17.2.163')",1,0.000536480686695279,10.86418614465428
"('is-at', '172.17.5.240')",1,0.000536480686695279,10.86418614465428
"('is-at', '172.17.57.220')",1,0.000536480686695279,10.86418614465428
"('is-at', '172.17.55.75')",4,0.002145922746781116,8.86418614465428
"('is-at', '172.17.54.63')",1,0.000536480686695279,10.86418614465428
"('is-at', '172.17.59.74')",1,0.000536480686695279,10.86418614465428
"('is-at', '172.17.40.11')",1,0.000536480686695279,10.86418614465428
"('is-at', '172.17.59.155')",1,0.000536480686695279,10.86418614465428
"('is-at', '172.17.2.40')",1,0.000536480686695279,10.86418614465428
"('is-at', '172.17.6.107')",1,0.000536480686695279,10.86418614465428
"('is-at', '172.17.12.166')",3,0.001609442060085837,9.279223643933125
"('is-at', '172.17.19.100')",1,0.000536480686695279,10.86418614465428
"('is-at', '172.17.59.169')",1,0.000536480686695279,10.86418614465428
"('is-at', '172.17.43.144')",1,0.000536480686695279,10.86418614465428
"('is-at', '172.17.59.0')",1,0.000536480686695279,10.86418614465428
"('is-at', '172.17.3.77')",1,0.000536480686695279,10.86418614465428
"('is-at', '172.17.1.245')",2,0.001072961373390558,9.86418614465428
"('is-at', '172.17.57.227')",1,0.000536480686695279,10.86418614465428
"('is-at', '172.17.4.162')",1,0.000536480686695279,10.86418614465428
"('is-at', '172.17.57.40')",1,0.000536480686695279,10.86418614465428
"('is-at', '172.17.30.115')",2,0.001072961373390558,9.86418614465428
"('is-at', '172.17.12.99')",1,0.000536480686695279,10.86418614465428
"('is-at', '172.17.59.166')",1,0.000536480686695279,10.86418614465428
"('is-at', '172.17.59.118')",1,0.000536480686695279,10.86418614465428
"('is-at', '172.17.55.227')",1,0.000536480686695279,10.86418614465428
"('is-at', '172.17.58.237')",1,0.000536480686695279,10.86418614465428
"('is-at', '172.17.53.127')",1,0.000536480686695279,10.86418614465428
"('is-at', '172.17.1.239')",1,0.000536480686695279,10.86418614465428
"('is-at', '172.17.58.6')",1,0.000536480686695279,10.86418614465428
"('is-at', '172.17.4.46')",1,0.000536480686695279,10.86418614465428
"('is-at', '172.17.4.58')",1,0.000536480686695279,10.86418614465428
"('is-at', '172.17.59.89')",1,0.000536480686695279,10.86418614465428
"('is-at', '172.17.57.218')",2,0.001072961373390558,9.86418614465428
"('is-at', '172.17.4.129')",1,0.000536480686695279,10.86418614465428
"('is-at', '172.17.44.191')",2,0.001072961373390558,9.86418614465428
"('is-at', '172.17.56.75')",2,0.001072961373390558,9.86418614465428
"('is-at', '172.17.59.32')",1,0.000536480686695279,10.86418614465428
"('is-at', '172.17.58.22')",1,0.000536480686695279,10.86418614465428
"('is-at', '172.17.16.137')",1,0.000536480686695279,10.86418614465428
"('is-at', '172.17.5.127')",1,0.000536480686695279,10.86418614465428
"('is-at', '172.17.4.120')",1,0.000536480686695279,10.86418614465428
"('is-at', '172.17.6.130')",1,0.000536480686695279,10.86418614465428
"('is-at', '172.17.56.190')",1,0.000536480686695279,10.86418614465428
"('is-at', '172.17.8.246')",1,0.000536480686695279,10.86418614465428
"('is-at', '172.17.59.35')",2,0.001072961373390558,9.86418614465428
"('is-at', '172.17.0.170')",1,0.000536480686695279,10.86418614465428
"('who-has', '10.0.0.241')",3,0.001609442060085837,9.279223643933125
"('is-at', '172.17.57.184')",1,0.000536480686695279,10.86418614465428
"('is-at', '172.17.1.10')",1,0.000536480686695279,10.86418614465428
"('is-at', '172.17.59.120')",1,0.000536480686695279,10.86418614465428
"('is-at', '172.17.8.224')",1,0.000536480686695279,10.86418614465428
"('is-at', '172.17.1.26')",1,0.000536480686695279,10.86418614465428
"('is-at', '172.17.57.111')",1,0.000536480686695279,10.86418614465428
"('is-at', '172.17.0.2')",1,0.000536480686695279,10.86418614465428
"('is-at', '172.17.2.210')",1,0.000536480686695279,10.86418614465428
"('is-at', '172.17.20.117')",1,0.000536480686695279,10.86418614465428
"('is-at', '172.17.1.130')",1,0.000536480686695279,10.86418614465428
"('is-at', '172.17.5.14')",2,0.001072961373390558,9.86418614465428
"('is-at', '172.17.3.225')",1,0.000536480686695279,10.86418614465428
"('is-at', '172.17.2.240')",1,0.000536480686695279,10.86418614465428
"('is-at', '172.17.9.25')",1,0.000536480686695279,10.86418614465428
"('is-at', '172.17.53.219')",1,0.000536480686695279,10.86418614465428
"('is-at', '172.17.58.60')",1,0.000536480686695279,10.86418614465428
"('is-at', '172.17.3.207')",1,0.000536480686695279,10.86418614465428
"('is-at', '172.17.58.151')",1,0.000536480686695279,10.86418614465428
"('is-at', '172.17.58.129')",1,0.000536480686695279,10.86418614465428
"('is-at', '172.17.5.1')",1,0.000536480686695279,10.86418614465428
"('is-at', '172.17.26.85')",1,0.000536480686695279,10.86418614465428
"('is-at', '172.17.59.193')",1,0.000536480686695279,10.86418614465428
"('is-at', '172.17.0.221')",1,0.000536480686695279,10.86418614465428
"('is-at', '172.17.53.207')",1,0.000536480686695279,10.86418614465428
"('is-at', '172.17.1.95')",1,0.000536480686695279,10.86418614465428
"('is-at', '172.17.3.90')",1,0.000536480686695279,10.86418614465428
"('is-at', '172.17.8.95')",2,0.001072961373390558,9.86418614465428
"('is-at', '172.17.58.120')",1,0.000536480686695279,10.86418614465428
"('is-at', '172.17.21.107')",1,0.000536480686695279,10.86418614465428
"('is-at', '172.17.57.240')",1,0.000536480686695279,10.86418614465428
"('is-at', '172.17.6.151')",1,0.000536480686695279,10.86418614465428
"('is-at', '172.17.56.131')",2,0.001072961373390558,9.86418614465428
"('is-at', '172.17.4.10')",1,0.000536480686695279,10.86418614465428
"('is-at', '172.17.3.7')",1,0.000536480686695279,10.86418614465428
"('is-at', '172.17.58.245')",1,0.000536480686695279,10.86418614465428
"('is-at', '172.17.34.58')",2,0.001072961373390558,9.86418614465428
"('is-at', '172.17.3.109')",1,0.000536480686695279,10.86418614465428
"('is-at', '172.17.58.106')",3,0.001609442060085837,9.279223643933125
"('is-at', '172.17.0.226')",1,0.000536480686695279,10.86418614465428
"('is-at', '172.17.5.91')",1,0.000536480686695279,10.86418614465428
"('is-at', '172.17.57.100')",1,0.000536480686695279,10.86418614465428
"('is-at', '172.17.3.97')",2,0.001072961373390558,9.86418614465428
"('is-at', '172.17.5.227')",1,0.000536480686695279,10.86418614465428
"('is-at', '172.17.4.4')",1,0.000536480686695279,10.86418614465428
"('is-at', '172.17.46.77')",1,0.000536480686695279,10.86418614465428
"('is-at', '172.17.59.203')",1,0.000536480686695279,10.86418614465428
"('is-at', '172.17.4.19')",1,0.000536480686695279,10.86418614465428
"('is-at', '172.17.47.179')",1,0.000536480686695279,10.86418614465428
"('is-at', '172.17.57.237')",1,0.000536480686695279,10.86418614465428
"('is-at', '172.17.1.109')",1,0.000536480686695279,10.86418614465428
"('is-at', '172.17.4.80')",1,0.000536480686695279,10.86418614465428
"('is-at', '172.17.53.177')",1,0.000536480686695279,10.86418614465428
"('is-at', '172.17.25.184')",1,0.000536480686695279,10.86418614465428
"('is-at', '172.17.59.185')",1,0.000536480686695279,10.86418614465428
"('is-at', '172.17.59.142')",1,0.000536480686695279,10.86418614465428
"('is-at', '172.17.81.7')",1,0.000536480686695279,10.86418614465428
"('is-at', '172.17.1.211')",2,0.001072961373390558,9.86418614465428
"('is-at', '172.17.58.53')",1,0.000536480686695279,10.86418614465428
"('is-at', '172.17.1.83')",1,0.000536480686695279,10.86418614465428
"('is-at', '172.17.54.192')",1,0.000536480686695279,10.86418614465428
"('is-at', '172.17.1.152')",1,0.000536480686695279,10.86418614465428
"('is-at', '172.17.57.151')",1,0.000536480686695279,10.86418614465428
"('is-at', '172.17.55.65')",1,0.000536480686695279,10.86418614465428
"('is-at', '172.17.9.129')",2,0.001072961373390558,9.86418614465428
"('is-at', '172.17.6.113')",1,0.000536480686695279,10.86418614465428
"('is-at', '172.17.7.172')",1,0.000536480686695279,10.86418614465428
"('is-at', '172.17.54.8')",2,0.001072961373390558,9.86418614465428
"('is-at', '172.17.51.247')",2,0.001072961373390558,9.86418614465428
"('is-at', '172.17.5.42')",1,0.000536480686695279,10.86418614465428
"('is-at', '172.17.4.238')",1,0.000536480686695279,10.86418614465428
"('is-at', '172.17.2.17')",1,0.000536480686695279,10.86418614465428
"('is-at', '172.17.54.224')",1,0.000536480686695279,10.86418614465428
"('is-at', '172.17.0.162')",1,0.000536480686695279,10.86418614465428
"('is-at', '172.17.24.214')",1,0.000536480686695279,10.86418614465428
"('is-at', '172.17.57.142')",1,0.000536480686695279,10.86418614465428
"('is-at', '172.17.3.51')",1,0.000536480686695279,10.86418614465428
"('is-at', '172.17.4.69')",1,0.000536480686695279,10.86418614465428
"('is-at', '172.17.1.119')",2,0.001072961373390558,9.86418614465428
"('is-at', '172.17.6.49')",1,0.000536480686695279,10.86418614465428
"('is-at', '172.17.59.92')",1,0.000536480686695279,10.86418614465428
"('is-at', '172.17.59.55')",1,0.000536480686695279,10.86418614465428
"('is-at', '172.17.0.46')",1,0.000536480686695279,10.86418614465428
"('is-at', '172.17.26.95')",1,0.000536480686695279,10.86418614465428
"('is-at', '172.17.1.252')",1,0.000536480686695279,10.86418614465428
"('is-at', '172.17.58.211')",2,0.001072961373390558,9.86418614465428
"('is-at', '172.17.59.68')",1,0.000536480686695279,10.86418614465428
"('is-at', '172.17.8.230')",1,0.000536480686695279,10.86418614465428
"('who-has', '10.2.201.164')",1,0.000536480686695279,10.86418614465428
"('is-at', '172.17.57.200')",4,0.002145922746781116,8.86418614465428
"('is-at', '172.17.57.197')",1,0.000536480686695279,10.86418614465428
"('is-at', '172.17.6.40')",1,0.000536480686695279,10.86418614465428
"('is-at', '172.17.52.207')",1,0.000536480686695279,10.86418614465428
"('is-at', '172.17.0.119')",1,0.000536480686695279,10.86418614465428
"('is-at', '172.17.0.41')",1,0.000536480686695279,10.86418614465428
"('is-at', '172.17.58.89')",1,0.000536480686695279,10.86418614465428
"('is-at', '172.17.56.254')",1,0.000536480686695279,10.86418614465428
"('is-at', '172.17.0.75')",1,0.000536480686695279,10.86418614465428
"('is-at', '172.17.16.125')",1,0.000536480686695279,10.86418614465428
"('is-at', '172.17.14.192')",2,0.001072961373390558,9.86418614465428
"('is-at', '172.17.57.130')",1,0.000536480686695279,10.86418614465428
"('is-at', '172.17.16.242')",2,0.001072961373390558,9.86418614465428
"('is-at', '172.17.45.189')",1,0.000536480686695279,10.86418614465428
"('is-at', '172.17.51.34')",1,0.000536480686695279,10.86418614465428
"('is-at', '172.17.57.84')",1,0.000536480686695279,10.86418614465428
"('is-at', '172.17.6.18')",1,0.000536480686695279,10.86418614465428
"('is-at', '172.17.59.25')",1,0.000536480686695279,10.86418614465428
"('is-at', '172.17.2.229')",1,0.000536480686695279,10.86418614465428
"('is-at', '172.17.3.142')",1,0.000536480686695279,10.86418614465428
"('is-at', '172.17.0.241')",1,0.000536480686695279,10.86418614465428
"('is-at', '172.17.43.79')",1,0.000536480686695279,10.86418614465428
"('is-at', '172.17.58.79')",1,0.000536480686695279,10.86418614465428
"('is-at', '172.17.58.226')",2,0.001072961373390558,9.86418614465428
"('is-at', '172.17.4.253')",1,0.000536480686695279,10.86418614465428
"('is-at', '172.17.8.17')",2,0.001072961373390558,9.86418614465428
"('is-at', '172.17.3.235')",1,0.000536480686695279,10.86418614465428
"('is-at', '172.17.4.101')",1,0.000536480686695279,10.86418614465428
"('is-at', '172.17.12.200')",1,0.000536480686695279,10.86418614465428
"('is-at', '172.17.20.233')",1,0.000536480686695279,10.86418614465428
"('is-at', '172.17.59.133')",1,0.000536480686695279,10.86418614465428
"('is-at', '172.17.58.200')",1,0.000536480686695279,10.86418614465428
"('is-at', '172.17.2.122')",1,0.000536480686695279,10.86418614465428
"('is-at', '172.17.5.203')",1,0.000536480686695279,10.86418614465428
"('is-at', '172.17.8.183')",1,0.000536480686695279,10.86418614465428
"('is-at', '172.17.3.213')",1,0.000536480686695279,10.86418614465428
"('is-at', '172.17.3.83')",1,0.000536480686695279,10.86418614465428
"('is-at', '172.17.29.113')",1,0.000536480686695279,10.86418614465428
"('is-at', '172.17.2.131')",1,0.000536480686695279,10.86418614465428
"('is-at', '172.17.0.214')",1,0.000536480686695279,10.86418614465428
"('is-at', '172.17.4.108')",1,0.000536480686695279,10.86418614465428
"('is-at', '172.17.2.231')",1,0.000536480686695279,10.86418614465428
"('is-at', '172.17.5.148')",1,0.000536480686695279,10.86418614465428
"('is-at', '172.17.0.198')",1,0.000536480686695279,10.86418614465428
"('is-at', '172.17.58.115')",1,0.000536480686695279,10.86418614465428
"('is-at', '172.17.57.129')",2,0.001072961373390558,9.86418614465428
"('is-at', '172.17.58.41')",3,0.001609442060085837,9.279223643933125
"('is-at', '172.17.59.168')",1,0.000536480686695279,10.86418614465428
"('is-at', '172.17.34.231')",1,0.000536480686695279,10.86418614465428
"('is-at', '172.17.20.164')",1,0.000536480686695279,10.86418614465428
"('is-at', '172.17.5.193')",1,0.000536480686695279,10.86418614465428
"('is-at', '172.17.3.127')",1,0.000536480686695279,10.86418614465428
"('is-at', '172.17.6.94')",1,0.000536480686695279,10.86418614465428
"('is-at', '172.17.7.84')",1,0.000536480686695279,10.86418614465428
"('is-at', '172.17.53.34')",1,0.000536480686695279,10.86418614465428
"('is-at', '172.17.3.30')",1,0.000536480686695279,10.86418614465428
"('is-at', '172.17.54.187')",1,0.000536480686695279,10.86418614465428
"('is-at', '172.17.58.48')",1,0.000536480686695279,10.86418614465428
"('is-at', '172.17.57.166')",1,0.000536480686695279,10.86418614465428
"('is-at', '172.17.9.228')",1,0.000536480686695279,10.86418614465428
"('is-at', '172.17.57.221')",1,0.000536480686695279,10.86418614465428
"('is-at', '172.17.59.75')",1,0.000536480686695279,10.86418614465428
"('is-at', '172.17.59.156')",1,0.000536480686695279,10.86418614465428
"('is-at', '172.17.2.41')",1,0.000536480686695279,10.86418614465428
"('is-at', '172.17.1.50')",1,0.000536480686695279,10.86418614465428
"('who-has', '10.2.202.149')",1,0.000536480686695279,10.86418614465428
"('is-at', '172.17.1.7')",2,0.001072961373390558,9.86418614465428
"('is-at', '172.17.28.17')",1,0.000536480686695279,10.86418614465428
"('is-at', '172.17.0.58')",1,0.000536480686695279,10.86418614465428
"('is-at', '172.17.3.27')",2,0.001072961373390558,9.86418614465428
"('is-at', '172.17.59.1')",1,0.000536480686695279,10.86418614465428
"('is-at', '172.17.3.74')",1,0.000536480686695279,10.86418614465428
"('is-at', '172.17.58.0')",1,0.000536480686695279,10.86418614465428
"('is-at', '172.17.36.87')",1,0.000536480686695279,10.86418614465428
"('is-at', '172.17.57.212')",1,0.000536480686695279,10.86418614465428
"('is-at', '172.17.3.242')",1,0.000536480686695279,10.86418614465428
"('is-at', '172.17.3.161')",1,0.000536480686695279,10.86418614465428
"('is-at', '172.17.56.73')",2,0.001072961373390558,9.86418614465428
"('is-at', '172.17.59.38')",1,0.000536480686695279,10.86418614465428
"('is-at', '172.17.59.119')",1,0.000536480686695279,10.86418614465428
"('is-at', '172.17.58.230')",1,0.000536480686695279,10.86418614465428
"('is-at', '172.17.53.126')",1,0.000536480686695279,10.86418614465428
"('is-at', '172.17.59.8')",1,0.000536480686695279,10.86418614465428
"('who-has', '10.2.201.228')",4,0.002145922746781116,8.86418614465428
"('is-at', '172.17.4.47')",1,0.000536480686695279,10.86418614465428
"('is-at', '172.17.63.34')",1,0.000536480686695279,10.86418614465428
"('is-at', '172.17.6.34')",1,0.000536480686695279,10.86418614465428
"('is-at', '172.17.59.88')",1,0.000536480686695279,10.86418614465428
"('is-at', '172.17.14.97')",1,0.000536480686695279,10.86418614465428
"('is-at', '172.17.53.229')",1,0.000536480686695279,10.86418614465428
"('is-at', '172.17.78.115')",2,0.001072961373390558,9.86418614465428
"('is-at', '172.17.6.136')",1,0.000536480686695279,10.86418614465428
"('who-has', '10.2.200.152')",2,0.001072961373390558,9.86418614465428
"('is-at', '172.17.7.208')",1,0.000536480686695279,10.86418614465428
"('is-at', '172.17.3.228')",1,0.000536480686695279,10.86418614465428
"('is-at', '172.17.58.227')",1,0.000536480686695279,10.86418614465428
"('is-at', '172.17.21.204')",1,0.000536480686695279,10.86418614465428
"('is-at', '172.17.28.51')",1,0.000536480686695279,10.86418614465428
"('is-at', '172.17.43.190')",2,0.001072961373390558,9.86418614465428
"('is-at', '172.17.4.196')",1,0.000536480686695279,10.86418614465428
"('is-at', '172.17.58.199')",2,0.001072961373390558,9.86418614465428
"('is-at', '172.17.5.126')",1,0.000536480686695279,10.86418614465428
"('is-at', '172.17.0.121')",1,0.000536480686695279,10.86418614465428
"('is-at', '172.17.3.255')",1,0.000536480686695279,10.86418614465428
"('is-at', '172.17.51.179')",2,0.001072961373390558,9.86418614465428
"('is-at', '172.17.20.78')",1,0.000536480686695279,10.86418614465428
"('is-at', '172.17.3.223')",1,0.000536480686695279,10.86418614465428
"('is-at', '172.17.2.82')",1,0.000536480686695279,10.86418614465428
"('is-at', '172.17.14.186')",1,0.000536480686695279,10.86418614465428
"('is-at', '172.17.80.97')",1,0.000536480686695279,10.86418614465428
"('is-at', '172.17.58.167')",1,0.000536480686695279,10.86418614465428
"('is-at', '172.17.59.123')",1,0.000536480686695279,10.86418614465428
"('is-at', '172.17.57.76')",1,0.000536480686695279,10.86418614465428
"('is-at', '172.17.1.25')",1,0.000536480686695279,10.86418614465428
"('is-at', '172.17.0.155')",1,0.000536480686695279,10.86418614465428
"('is-at', '172.17.17.65')",1,0.000536480686695279,10.86418614465428
"('is-at', '172.17.2.119')",1,0.000536480686695279,10.86418614465428
"('is-at', '172.17.2.211')",1,0.000536480686695279,10.86418614465428
"('is-at', '172.17.1.131')",1,0.000536480686695279,10.86418614465428
"('is-at', '172.17.3.178')",2,0.001072961373390558,9.86418614465428
"('is-at', '172.17.5.15')",1,0.000536480686695279,10.86418614465428
"('is-at', '172.17.58.254')",1,0.000536480686695279,10.86418614465428
"('is-at', '172.17.58.229')",1,0.000536480686695279,10.86418614465428
"('is-at', '172.17.9.24')",1,0.000536480686695279,10.86418614465428
"('is-at', '172.17.59.128')",1,0.000536480686695279,10.86418614465428
"('is-at', '172.17.57.119')",1,0.000536480686695279,10.86418614465428
"('is-at', '172.17.49.7')",1,0.000536480686695279,10.86418614465428
"('is-at', '172.17.58.197')",1,0.000536480686695279,10.86418614465428
"('is-at', '172.17.29.83')",1,0.000536480686695279,10.86418614465428
"('is-at', '172.17.31.13')",2,0.001072961373390558,9.86418614465428
"('is-at', '172.17.1.138')",1,0.000536480686695279,10.86418614465428
"('is-at', '172.17.5.6')",1,0.000536480686695279,10.86418614465428
"('is-at', '172.17.4.135')",1,0.000536480686695279,10.86418614465428
"('who-has', '10.2.202.208')",4,0.002145922746781116,8.86418614465428
"('is-at', '172.17.2.255')",1,0.000536480686695279,10.86418614465428
"('is-at', '172.17.43.50')",1,0.000536480686695279,10.86418614465428
"('is-at', '172.17.1.92')",1,0.000536480686695279,10.86418614465428
"('is-at', '172.17.2.183')",1,0.000536480686695279,10.86418614465428
"('is-at', '172.17.58.121')",1,0.000536480686695279,10.86418614465428
"('is-at', '172.17.57.241')",1,0.000536480686695279,10.86418614465428
"('is-at', '172.17.1.147')",1,0.000536480686695279,10.86418614465428
"('is-at', '172.17.4.13')",1,0.000536480686695279,10.86418614465428
"('is-at', '172.17.0.193')",1,0.000536480686695279,10.86418614465428
"('is-at', '172.17.3.0')",1,0.000536480686695279,10.86418614465428
"('is-at', '172.17.58.244')",1,0.000536480686695279,10.86418614465428
"('is-at', '172.17.59.183')",1,0.000536480686695279,10.86418614465428
"('who-has', '10.2.200.122')",3,0.001609442060085837,9.279223643933125
"('is-at', '172.17.31.242')",1,0.000536480686695279,10.86418614465428
"('is-at', '172.17.3.98')",1,0.000536480686695279,10.86418614465428
"('is-at', '172.17.17.155')",1,0.000536480686695279,10.86418614465428
"('is-at', '172.17.59.204')",2,0.001072961373390558,9.86418614465428
"('is-at', '172.17.57.157')",1,0.000536480686695279,10.86418614465428
"('is-at', '172.17.7.178')",1,0.000536480686695279,10.86418614465428
"('is-at', '172.17.4.99')",1,0.000536480686695279,10.86418614465428
"('is-at', '172.17.13.144')",3,0.001609442060085837,9.279223643933125
"('is-at', '172.17.53.214')",1,0.000536480686695279,10.86418614465428
"('is-at', '172.17.59.141')",2,0.001072961373390558,9.86418614465428
"('is-at', '172.17.58.255')",1,0.000536480686695279,10.86418614465428
"('is-at', '172.17.58.52')",1,0.000536480686695279,10.86418614465428
"('is-at', '172.17.2.176')",1,0.000536480686695279,10.86418614465428
"('is-at', '172.17.4.65')",1,0.000536480686695279,10.86418614465428
"('is-at', '172.17.53.220')",1,0.000536480686695279,10.86418614465428
"('is-at', '172.17.9.128')",1,0.000536480686695279,10.86418614465428
"('is-at', '172.17.46.194')",1,0.000536480686695279,10.86418614465428
"('is-at', '172.17.59.65')",1,0.000536480686695279,10.86418614465428
"('is-at', '172.17.45.123')",1,0.000536480686695279,10.86418614465428
"('is-at', '172.17.0.36')",4,0.002145922746781116,8.86418614465428
"('is-at', '172.17.59.170')",1,0.000536480686695279,10.86418614465428
"('is-at', '172.17.4.239')",1,0.000536480686695279,10.86418614465428
"('is-at', '172.17.58.84')",1,0.000536480686695279,10.86418614465428
"('is-at', '172.17.3.49')",1,0.000536480686695279,10.86418614465428
"('is-at', '172.17.1.219')",1,0.000536480686695279,10.86418614465428
"('is-at', '172.17.1.254')",1,0.000536480686695279,10.86418614465428
"('is-at', '172.17.3.15')",1,0.000536480686695279,10.86418614465428
"('is-at', '172.17.6.51')",1,0.000536480686695279,10.86418614465428
"('is-at', '172.17.57.159')",1,0.000536480686695279,10.86418614465428
"('is-at', '172.17.57.145')",1,0.000536480686695279,10.86418614465428
"('is-at', '172.17.57.206')",1,0.000536480686695279,10.86418614465428
"('is-at', '172.17.4.149')",1,0.000536480686695279,10.86418614465428
"('is-at', '172.17.1.106')",1,0.000536480686695279,10.86418614465428
"('is-at', '172.17.47.22')",1,0.000536480686695279,10.86418614465428
"('is-at', '172.17.59.93')",1,0.000536480686695279,10.86418614465428
"('is-at', '172.17.0.47')",1,0.000536480686695279,10.86418614465428
"('is-at', '172.17.4.230')",1,0.000536480686695279,10.86418614465428
"('is-at', '172.17.53.132')",1,0.000536480686695279,10.86418614465428
"('is-at', '172.17.59.107')",1,0.000536480686695279,10.86418614465428
"('is-at', '172.17.30.12')",1,0.000536480686695279,10.86418614465428
"('is-at', '172.17.14.21')",1,0.000536480686695279,10.86418614465428
"('is-at', '172.17.4.212')",1,0.000536480686695279,10.86418614465428
"('is-at', '172.17.58.90')",1,0.000536480686695279,10.86418614465428
"('is-at', '172.17.58.177')",1,0.000536480686695279,10.86418614465428
"('is-at', '172.17.4.61')",1,0.000536480686695279,10.86418614465428
"('is-at', '172.17.57.201')",1,0.000536480686695279,10.86418614465428
"('is-at', '172.17.4.140')",1,0.000536480686695279,10.86418614465428
"('is-at', '172.17.4.138')",1,0.000536480686695279,10.86418614465428
"('is-at', '172.17.1.111')",2,0.001072961373390558,9.86418614465428
"('is-at', '172.17.3.110')",1,0.000536480686695279,10.86418614465428
"('is-at', '172.17.57.194')",1,0.000536480686695279,10.86418614465428
"('is-at', '172.17.5.135')",1,0.000536480686695279,10.86418614465428
"('is-at', '172.17.0.118')",1,0.000536480686695279,10.86418614465428
"('is-at', '172.17.3.148')",1,0.000536480686695279,10.86418614465428
"('is-at', '172.17.1.209')",1,0.000536480686695279,10.86418614465428
"('is-at', '172.17.0.74')",1,0.000536480686695279,10.86418614465428
"('is-at', '172.17.2.91')",1,0.000536480686695279,10.86418614465428
"('is-at', '172.17.43.217')",1,0.000536480686695279,10.86418614465428
"('is-at', '172.17.58.219')",1,0.000536480686695279,10.86418614465428
"('is-at', '172.17.57.131')",2,0.001072961373390558,9.86418614465428
